ID,COUNTRY_NAME,ISO2,SITE_NAME,LATITUDE,LONGITUDE,VECTOR_SPECIES_COMPLEX,VECTOR_SPECIES,STAGE,YEAR_START,MONTH_START,YEAR_END,MONTH_END,SAMPLING_METHOD,MOSQUITO_NUMBER,BREEDING_HABITAT,ID_METHOD,CITATION,CITATION_URL,DATA_CURATOR,INVASIVE_STATUS
967,Yemen,YE,"Dhalom  in Broom Maifa, Hadramout",14.312333,48.935083,An. stephensi,Not available,IMMATURE,2021,OCTOBER,2021,OCTOBER,Dipping method,12,Cement Pond,Adult morphology,National Malaria Control Program,NA,World Health Organization,invasive
968,Yemen,YE,"Khamer in Fowwah, Al-Mukalla, Hadramout",14.453710,49.022673,An. stephensi,Not available,IMMATURE,2021,OCTOBER,2021,OCTOBER,Dipping method,3,Cement Pond,Adult morphology,National Malaria Control Program,NA,World Health Organization,invasive
969,Yemen,YE,"Al-Mukalla in Al-Mukalla, Hadramout",14.518094,49.066660,An. stephensi,Not available,IMMATURE,2021,OCTOBER,2021,OCTOBER,Dipping method,6,Cement Pond,Adult morphology,National Malaria Control Program,NA,World Health Organization,invasive
970,Yemen,YE,"Al-Kadha in Al-Khokha, Al-Hodaida",13.811336,43.248217,An. stephensi,Not available,IMMATURE,2021,NOVEMBER,2021,NOVEMBER,Dipping method,4,Cement Pond,Adult morphology,National Malaria Control Program,NA,World Health Organization,invasive
971,Yemen,YE,"Abu zahr in Al-Khokha, Al-Hodaida",13.872725,43.240320,An. stephensi,Not available,IMMATURE,2021,NOVEMBER,2021,NOVEMBER,Dipping method,1,Cement Pond,Adult morphology,National Malaria Control Program,NA,World Health Organization,invasive
972,Yemen,YE,"Zabid city, Main Street ( Fadawa Shop), Al Hodydah",14.200719,43.318499,An. stephensi,Not available,IMMATURE,2022,MARCH,2022,MARCH,Dipping method,300,Cement Water Tank for generator,Adult morphology,National Malaria Control Program,NA,World Health Organization,invasive
973,Yemen,YE,"Zabid city, Aljamie (Cement block factory),  Al Hodydah",14.197394,43.310282,An. stephensi,Not available,IMMATURE,2022,MARCH,2022,MARCH,Dipping method,200,Cement bacin,Adult morphology,National Malaria Control Program,NA,World Health Organization,invasive
974,Yemen,YE,"Zabid city, Alrashid  (salt plant), Al Hodydah",14.203520,43.318502,An. stephensi,Not available,IMMATURE,2022,MARCH,2022,MARCH,Dipping method,200,Cement Water Tank,Adult morphology,National Malaria Control Program,NA,World Health Organization,invasive
975,Yemen,YE,"Zabid city, Alrashid  (Cement block factory), Al Hodydah",14.199139,43.323212,An. stephensi,Not available,IMMATURE,2022,MARCH,2022,MARCH,Dipping method,100,Cement bacin,Adult morphology,National Malaria Control Program,NA,World Health Organization,invasive
976,Nigeria,NG,"Awai, Kalkulum, and Kentengereng",9.819820,11.169480,An. stephensi,Not available,IMMATURE,2020,SEPTEMBER,2020,NOVEMBER,Dipping method,13,Uncovered ground septic tank,DNA sequencing,"Adeogun, A.O., et al. First report of Anopheles stephensi in West Africa: time to ramp up efforts towards implementation of more intense vector surveillance in Nigeria (publication in preparation)",NA,World Health Organization,invasive
977,Yemen,YE,Abdulqawi,12.866604,45.006646,An. stephensi,Not available,IMMATURE,2021,JUNE,2021,OCTOBER,Dipping method,11,Car tyre,DNA sequencing,Confirmation of the presence of Anopheles stephensi among a conflict-affected host community in southern Yemen. Draft submitted,NA,World Health Organization,invasive
978,Yemen,YE,Abdulqawi,12.866604,45.006646,An. stephensi,Not available,IMMATURE,2021,JUNE,2021,OCTOBER,Dipping method,9,Car tyre,DNA sequencing,Confirmation of the presence of Anopheles stephensi among a conflict-affected host community in southern Yemen. Draft submitted,NA,World Health Organization,invasive
979,Yemen,YE,Abdulqawi,12.866604,45.006646,An. stephensi,Not available,IMMATURE,2021,JUNE,2021,OCTOBER,Dipping method,1,Bucket,DNA sequencing,Confirmation of the presence of Anopheles stephensi among a conflict-affected host community in southern Yemen. Draft submitted,NA,World Health Organization,invasive
980,Yemen,YE,Kaboota,12.859967,44.955197,An. stephensi,Not available,IMMATURE,2021,JUNE,2021,OCTOBER,Dipping method,1,Plastic tank,DNA sequencing,Confirmation of the presence of Anopheles stephensi among a conflict-affected host community in southern Yemen. Draft submitted,NA,World Health Organization,invasive
981,Yemen,YE,Block 37,12.859531,44.986958,An. stephensi,Not available,IMMATURE,2021,JUNE,2021,OCTOBER,Dipping method,1,Jerrycan,DNA sequencing,Confirmation of the presence of Anopheles stephensi among a conflict-affected host community in southern Yemen. Draft submitted,NA,World Health Organization,invasive
982,Ethiopia,ET,Assosa,9.750000,34.733300,An. stephensi (not found),An. stephensi (not found),NULL,2019,JANUARY,2019,DECEMBER,Dipping method,,,,"Balkew M, Mumba P, Yohannes G, Abiy E, Getachew D, Yared S, Worku A, Gebresilassie A, Tadesse FG, Gadisa E, Esayas E, Ashine T, Yewhalaw D, Chibsa S, Teka H, Murphy M, Yoshimizu M, Dengela D, Zohdy S, Irish S. 2021. An update on the distribution, bionomic",https://malariajournal.biomedcentral.com/articles/10.1186/s12936-021-03801-3,World Health Organization,not found
983,Ethiopia,ET,Bahir Dar,11.486523,37.260451,An. stephensi (not found),An. stephensi (not found),NULL,2019,JANUARY,2019,DECEMBER,Dipping method,,,,"Balkew M, Mumba P, Yohannes G, Abiy E, Getachew D, Yared S, Worku A, Gebresilassie A, Tadesse FG, Gadisa E, Esayas E, Ashine T, Yewhalaw D, Chibsa S, Teka H, Murphy M, Yoshimizu M, Dengela D, Zohdy S, Irish S. 2021. An update on the distribution, bionomic",https://malariajournal.biomedcentral.com/articles/10.1186/s12936-021-03801-3,World Health Organization,not found
984,Ethiopia,ET,Gambella Town,8.247650,34.594830,An. stephensi (not found),An. stephensi (not found),NULL,2019,JANUARY,2019,DECEMBER,Dipping method,,,,"Balkew M, Mumba P, Yohannes G, Abiy E, Getachew D, Yared S, Worku A, Gebresilassie A, Tadesse FG, Gadisa E, Esayas E, Ashine T, Yewhalaw D, Chibsa S, Teka H, Murphy M, Yoshimizu M, Dengela D, Zohdy S, Irish S. 2021. An update on the distribution, bionomic",https://malariajournal.biomedcentral.com/articles/10.1186/s12936-021-03801-3,World Health Organization,not found
985,Ethiopia,ET,Hawassa,7.053380,38.489380,An. stephensi (not found),An. stephensi (not found),NULL,2019,JANUARY,2019,DECEMBER,Dipping method,,,,"Balkew M, Mumba P, Yohannes G, Abiy E, Getachew D, Yared S, Worku A, Gebresilassie A, Tadesse FG, Gadisa E, Esayas E, Ashine T, Yewhalaw D, Chibsa S, Teka H, Murphy M, Yoshimizu M, Dengela D, Zohdy S, Irish S. 2021. An update on the distribution, bionomic",https://malariajournal.biomedcentral.com/articles/10.1186/s12936-021-03801-3,World Health Organization,not found
986,Ethiopia,ET,Jimma,7.670300,36.834600,An. stephensi (not found),An. stephensi (not found),NULL,2019,JANUARY,2019,DECEMBER,Dipping method,,,,"Balkew M, Mumba P, Yohannes G, Abiy E, Getachew D, Yared S, Worku A, Gebresilassie A, Tadesse FG, Gadisa E, Esayas E, Ashine T, Yewhalaw D, Chibsa S, Teka H, Murphy M, Yoshimizu M, Dengela D, Zohdy S, Irish S. 2021. An update on the distribution, bionomic",https://malariajournal.biomedcentral.com/articles/10.1186/s12936-021-03801-3,World Health Organization,not found
987,Ethiopia,ET,Negelle-Borena,5.336450,39.575290,An. stephensi (not found),An. stephensi (not found),NULL,2019,JANUARY,2019,DECEMBER,Dipping method,,,,"Balkew M, Mumba P, Yohannes G, Abiy E, Getachew D, Yared S, Worku A, Gebresilassie A, Tadesse FG, Gadisa E, Esayas E, Ashine T, Yewhalaw D, Chibsa S, Teka H, Murphy M, Yoshimizu M, Dengela D, Zohdy S, Irish S. 2021. An update on the distribution, bionomic",https://malariajournal.biomedcentral.com/articles/10.1186/s12936-021-03801-3,World Health Organization,not found
988,Ethiopia,ET,Shire,14.060000,38.160000,An. stephensi (not found),An. stephensi (not found),NULL,2019,JANUARY,2019,DECEMBER,Dipping method,,,,"Balkew M, Mumba P, Yohannes G, Abiy E, Getachew D, Yared S, Worku A, Gebresilassie A, Tadesse FG, Gadisa E, Esayas E, Ashine T, Yewhalaw D, Chibsa S, Teka H, Murphy M, Yoshimizu M, Dengela D, Zohdy S, Irish S. 2021. An update on the distribution, bionomic",https://malariajournal.biomedcentral.com/articles/10.1186/s12936-021-03801-3,World Health Organization,not found
989,Ethiopia,ET,Yabello,4.893770,38.097240,An. stephensi (not found),An. stephensi (not found),NULL,2019,JANUARY,2019,DECEMBER,Dipping method,,,,"Balkew M, Mumba P, Yohannes G, Abiy E, Getachew D, Yared S, Worku A, Gebresilassie A, Tadesse FG, Gadisa E, Esayas E, Ashine T, Yewhalaw D, Chibsa S, Teka H, Murphy M, Yoshimizu M, Dengela D, Zohdy S, Irish S. 2021. An update on the distribution, bionomic",https://malariajournal.biomedcentral.com/articles/10.1186/s12936-021-03801-3,World Health Organization,not found
990,Ethiopia,ET,Mudei,11.733520,41.116780,An. stephensi (not found),An. stephensi (not found),NULL,2020,JANUARY,2020,DECEMBER,Dipping method,,,,"Balkew M, Mumba P, Yohannes G, Abiy E, Getachew D, Yared S, Worku A, Gebresilassie A, Tadesse FG, Gadisa E, Esayas E, Ashine T, Yewhalaw D, Chibsa S, Teka H, Murphy M, Yoshimizu M, Dengela D, Zohdy S, Irish S. 2021. An update on the distribution, bionomic",https://malariajournal.biomedcentral.com/articles/10.1186/s12936-021-03801-3,World Health Organization,not found
991,Ethiopia,ET,Ali-Essa,11.724580,41.132970,An. stephensi (not found),An. stephensi (not found),NULL,2020,JANUARY,2020,DECEMBER,Dipping method,,,,"Balkew M, Mumba P, Yohannes G, Abiy E, Getachew D, Yared S, Worku A, Gebresilassie A, Tadesse FG, Gadisa E, Esayas E, Ashine T, Yewhalaw D, Chibsa S, Teka H, Murphy M, Yoshimizu M, Dengela D, Zohdy S, Irish S. 2021. An update on the distribution, bionomic",https://malariajournal.biomedcentral.com/articles/10.1186/s12936-021-03801-3,World Health Organization,not found
992,Ethiopia,ET,Helomeli,11.751220,41.089000,An. stephensi (not found),An. stephensi (not found),NULL,2020,JANUARY,2020,DECEMBER,Dipping method,,,,"Balkew M, Mumba P, Yohannes G, Abiy E, Getachew D, Yared S, Worku A, Gebresilassie A, Tadesse FG, Gadisa E, Esayas E, Ashine T, Yewhalaw D, Chibsa S, Teka H, Murphy M, Yoshimizu M, Dengela D, Zohdy S, Irish S. 2021. An update on the distribution, bionomic",https://malariajournal.biomedcentral.com/articles/10.1186/s12936-021-03801-3,World Health Organization,not found
993,Ethiopia,ET,Gel-ela Dura,10.164600,40.560530,An. stephensi (not found),An. stephensi (not found),NULL,2020,JANUARY,2020,DECEMBER,Dipping method,,,,"Balkew M, Mumba P, Yohannes G, Abiy E, Getachew D, Yared S, Worku A, Gebresilassie A, Tadesse FG, Gadisa E, Esayas E, Ashine T, Yewhalaw D, Chibsa S, Teka H, Murphy M, Yoshimizu M, Dengela D, Zohdy S, Irish S. 2021. An update on the distribution, bionomic",https://malariajournal.biomedcentral.com/articles/10.1186/s12936-021-03801-3,World Health Organization,not found
994,Ethiopia,ET,Wedie,11.093530,39.801230,An. stephensi (not found),An. stephensi (not found),NULL,2020,JANUARY,2020,DECEMBER,Dipping method,,,,"Balkew M, Mumba P, Yohannes G, Abiy E, Getachew D, Yared S, Worku A, Gebresilassie A, Tadesse FG, Gadisa E, Esayas E, Ashine T, Yewhalaw D, Chibsa S, Teka H, Murphy M, Yoshimizu M, Dengela D, Zohdy S, Irish S. 2021. An update on the distribution, bionomic",https://malariajournal.biomedcentral.com/articles/10.1186/s12936-021-03801-3,World Health Organization,not found
995,Ethiopia,ET,Degan,11.143970,39.896900,An. stephensi (not found),An. stephensi (not found),NULL,2020,JANUARY,2020,DECEMBER,Dipping method,,,,"Balkew M, Mumba P, Yohannes G, Abiy E, Getachew D, Yared S, Worku A, Gebresilassie A, Tadesse FG, Gadisa E, Esayas E, Ashine T, Yewhalaw D, Chibsa S, Teka H, Murphy M, Yoshimizu M, Dengela D, Zohdy S, Irish S. 2021. An update on the distribution, bionomic",https://malariajournal.biomedcentral.com/articles/10.1186/s12936-021-03801-3,World Health Organization,not found
996,Ethiopia,ET,Gerba,11.165250,39.934150,An. stephensi (not found),An. stephensi (not found),NULL,2020,JANUARY,2020,DECEMBER,Dipping method,,,,"Balkew M, Mumba P, Yohannes G, Abiy E, Getachew D, Yared S, Worku A, Gebresilassie A, Tadesse FG, Gadisa E, Esayas E, Ashine T, Yewhalaw D, Chibsa S, Teka H, Murphy M, Yoshimizu M, Dengela D, Zohdy S, Irish S. 2021. An update on the distribution, bionomic",https://malariajournal.biomedcentral.com/articles/10.1186/s12936-021-03801-3,World Health Organization,not found
997,Ethiopia,ET,Dur Ber,11.176680,39.969020,An. stephensi (not found),An. stephensi (not found),NULL,2020,JANUARY,2020,DECEMBER,Dipping method,,,,"Balkew M, Mumba P, Yohannes G, Abiy E, Getachew D, Yared S, Worku A, Gebresilassie A, Tadesse FG, Gadisa E, Esayas E, Ashine T, Yewhalaw D, Chibsa S, Teka H, Murphy M, Yoshimizu M, Dengela D, Zohdy S, Irish S. 2021. An update on the distribution, bionomic",https://malariajournal.biomedcentral.com/articles/10.1186/s12936-021-03801-3,World Health Organization,not found
998,Ethiopia,ET,Buse,8.805410,39.896750,An. stephensi (not found),An. stephensi (not found),NULL,2020,JANUARY,2020,DECEMBER,Dipping method,,,,"Balkew M, Mumba P, Yohannes G, Abiy E, Getachew D, Yared S, Worku A, Gebresilassie A, Tadesse FG, Gadisa E, Esayas E, Ashine T, Yewhalaw D, Chibsa S, Teka H, Murphy M, Yoshimizu M, Dengela D, Zohdy S, Irish S. 2021. An update on the distribution, bionomic",https://malariajournal.biomedcentral.com/articles/10.1186/s12936-021-03801-3,World Health Organization,not found
999,Ethiopia,ET,Gelcha,8.872030,39.919960,An. stephensi (not found),An. stephensi (not found),NULL,2020,JANUARY,2020,DECEMBER,Dipping method,,,,"Balkew M, Mumba P, Yohannes G, Abiy E, Getachew D, Yared S, Worku A, Gebresilassie A, Tadesse FG, Gadisa E, Esayas E, Ashine T, Yewhalaw D, Chibsa S, Teka H, Murphy M, Yoshimizu M, Dengela D, Zohdy S, Irish S. 2021. An update on the distribution, bionomic",https://malariajournal.biomedcentral.com/articles/10.1186/s12936-021-03801-3,World Health Organization,not found
1000,Ethiopia,ET,Ferjeno,6.659500,44.321120,An. stephensi (not found),An. stephensi (not found),NULL,2020,JANUARY,2020,DECEMBER,Dipping method,,,,"Balkew M, Mumba P, Yohannes G, Abiy E, Getachew D, Yared S, Worku A, Gebresilassie A, Tadesse FG, Gadisa E, Esayas E, Ashine T, Yewhalaw D, Chibsa S, Teka H, Murphy M, Yoshimizu M, Dengela D, Zohdy S, Irish S. 2021. An update on the distribution, bionomic",https://malariajournal.biomedcentral.com/articles/10.1186/s12936-021-03801-3,World Health Organization,not found
1001,Ethiopia,ET,Megala'ade,6.686660,44.303370,An. stephensi (not found),An. stephensi (not found),NULL,2020,JANUARY,2020,DECEMBER,Dipping method,,,,"Balkew M, Mumba P, Yohannes G, Abiy E, Getachew D, Yared S, Worku A, Gebresilassie A, Tadesse FG, Gadisa E, Esayas E, Ashine T, Yewhalaw D, Chibsa S, Teka H, Murphy M, Yoshimizu M, Dengela D, Zohdy S, Irish S. 2021. An update on the distribution, bionomic",https://malariajournal.biomedcentral.com/articles/10.1186/s12936-021-03801-3,World Health Organization,not found
1002,Ethiopia,ET,Derar Dalecha,8.126670,38.916670,An. stephensi (not found),An. stephensi (not found),NULL,2020,JANUARY,2020,DECEMBER,Dipping method,,,,"Balkew M, Mumba P, Yohannes G, Abiy E, Getachew D, Yared S, Worku A, Gebresilassie A, Tadesse FG, Gadisa E, Esayas E, Ashine T, Yewhalaw D, Chibsa S, Teka H, Murphy M, Yoshimizu M, Dengela D, Zohdy S, Irish S. 2021. An update on the distribution, bionomic",https://malariajournal.biomedcentral.com/articles/10.1186/s12936-021-03801-3,World Health Organization,not found
1003,Ethiopia,ET,Bekele Girisa,8.125280,38.916390,An. stephensi (not found),An. stephensi (not found),NULL,2020,JANUARY,2020,DECEMBER,Dipping method,,,,"Balkew M, Mumba P, Yohannes G, Abiy E, Getachew D, Yared S, Worku A, Gebresilassie A, Tadesse FG, Gadisa E, Esayas E, Ashine T, Yewhalaw D, Chibsa S, Teka H, Murphy M, Yoshimizu M, Dengela D, Zohdy S, Irish S. 2021. An update on the distribution, bionomic",https://malariajournal.biomedcentral.com/articles/10.1186/s12936-021-03801-3,World Health Organization,not found
1004,Ethiopia,ET,Giraba Korke,8.126670,38.805560,An. stephensi (not found),An. stephensi (not found),NULL,2020,JANUARY,2020,DECEMBER,Dipping method,,,,"Balkew M, Mumba P, Yohannes G, Abiy E, Getachew D, Yared S, Worku A, Gebresilassie A, Tadesse FG, Gadisa E, Esayas E, Ashine T, Yewhalaw D, Chibsa S, Teka H, Murphy M, Yoshimizu M, Dengela D, Zohdy S, Irish S. 2021. An update on the distribution, bionomic",https://malariajournal.biomedcentral.com/articles/10.1186/s12936-021-03801-3,World Health Organization,not found
1005,Ethiopia,ET,Dodota Dembel,8.109440,38.783330,An. stephensi (not found),An. stephensi (not found),NULL,2020,JANUARY,2020,DECEMBER,Dipping method,,,,"Balkew M, Mumba P, Yohannes G, Abiy E, Getachew D, Yared S, Worku A, Gebresilassie A, Tadesse FG, Gadisa E, Esayas E, Ashine T, Yewhalaw D, Chibsa S, Teka H, Murphy M, Yoshimizu M, Dengela D, Zohdy S, Irish S. 2021. An update on the distribution, bionomic",https://malariajournal.biomedcentral.com/articles/10.1186/s12936-021-03801-3,World Health Organization,not found
1006,Ethiopia,ET,Woyo Gebriel,8.109440,38.783330,An. stephensi (not found),An. stephensi (not found),NULL,2020,JANUARY,2020,DECEMBER,Dipping method,,,,"Balkew M, Mumba P, Yohannes G, Abiy E, Getachew D, Yared S, Worku A, Gebresilassie A, Tadesse FG, Gadisa E, Esayas E, Ashine T, Yewhalaw D, Chibsa S, Teka H, Murphy M, Yoshimizu M, Dengela D, Zohdy S, Irish S. 2021. An update on the distribution, bionomic",https://malariajournal.biomedcentral.com/articles/10.1186/s12936-021-03801-3,World Health Organization,not found
1007,Ethiopia,ET,Bekele Girisa,8.125280,38.916390,An. stephensi (not found),An. stephensi (not found),NULL,2020,JANUARY,2020,DECEMBER,Dipping method,,,,"Balkew M, Mumba P, Yohannes G, Abiy E, Getachew D, Yared S, Worku A, Gebresilassie A, Tadesse FG, Gadisa E, Esayas E, Ashine T, Yewhalaw D, Chibsa S, Teka H, Murphy M, Yoshimizu M, Dengela D, Zohdy S, Irish S. 2021. An update on the distribution, bionomic",https://malariajournal.biomedcentral.com/articles/10.1186/s12936-021-03801-3,World Health Organization,not found
1008,Ethiopia,ET,Edo Kontola,7.971390,38.720560,An. stephensi (not found),An. stephensi (not found),NULL,2020,JANUARY,2020,DECEMBER,Dipping method,,,,"Balkew M, Mumba P, Yohannes G, Abiy E, Getachew D, Yared S, Worku A, Gebresilassie A, Tadesse FG, Gadisa E, Esayas E, Ashine T, Yewhalaw D, Chibsa S, Teka H, Murphy M, Yoshimizu M, Dengela D, Zohdy S, Irish S. 2021. An update on the distribution, bionomic",https://malariajournal.biomedcentral.com/articles/10.1186/s12936-021-03801-3,World Health Organization,not found
1009,Ethiopia,ET,Abine Germama,7.951110,38.722500,An. stephensi (not found),An. stephensi (not found),NULL,2020,JANUARY,2020,DECEMBER,Dipping method,,,,"Balkew M, Mumba P, Yohannes G, Abiy E, Getachew D, Yared S, Worku A, Gebresilassie A, Tadesse FG, Gadisa E, Esayas E, Ashine T, Yewhalaw D, Chibsa S, Teka H, Murphy M, Yoshimizu M, Dengela D, Zohdy S, Irish S. 2021. An update on the distribution, bionomic",https://malariajournal.biomedcentral.com/articles/10.1186/s12936-021-03801-3,World Health Organization,not found
1010,Ethiopia,ET,Gerbi,7.950280,38.718890,An. stephensi (not found),An. stephensi (not found),NULL,2020,JANUARY,2020,DECEMBER,Dipping method,,,,"Balkew M, Mumba P, Yohannes G, Abiy E, Getachew D, Yared S, Worku A, Gebresilassie A, Tadesse FG, Gadisa E, Esayas E, Ashine T, Yewhalaw D, Chibsa S, Teka H, Murphy M, Yoshimizu M, Dengela D, Zohdy S, Irish S. 2021. An update on the distribution, bionomic",https://malariajournal.biomedcentral.com/articles/10.1186/s12936-021-03801-3,World Health Organization,not found
1011,Ethiopia,ET,Adele,9.428880,41.940650,An. stephensi (not found),An. stephensi (not found),NULL,2020,JANUARY,2020,DECEMBER,Dipping method,,,,"Balkew M, Mumba P, Yohannes G, Abiy E, Getachew D, Yared S, Worku A, Gebresilassie A, Tadesse FG, Gadisa E, Esayas E, Ashine T, Yewhalaw D, Chibsa S, Teka H, Murphy M, Yoshimizu M, Dengela D, Zohdy S, Irish S. 2021. An update on the distribution, bionomic",https://malariajournal.biomedcentral.com/articles/10.1186/s12936-021-03801-3,World Health Organization,not found
1012,Ethiopia,ET,Lege dol,9.587090,41.916740,An. stephensi (not found),An. stephensi (not found),NULL,2020,JANUARY,2020,DECEMBER,Dipping method,,,,"Balkew M, Mumba P, Yohannes G, Abiy E, Getachew D, Yared S, Worku A, Gebresilassie A, Tadesse FG, Gadisa E, Esayas E, Ashine T, Yewhalaw D, Chibsa S, Teka H, Murphy M, Yoshimizu M, Dengela D, Zohdy S, Irish S. 2021. An update on the distribution, bionomic",https://malariajournal.biomedcentral.com/articles/10.1186/s12936-021-03801-3,World Health Organization,not found
1013,Ethiopia,ET,Lange,9.439220,41.795090,An. stephensi (not found),An. stephensi (not found),NULL,2020,JANUARY,2020,DECEMBER,Dipping method,,,,"Balkew M, Mumba P, Yohannes G, Abiy E, Getachew D, Yared S, Worku A, Gebresilassie A, Tadesse FG, Gadisa E, Esayas E, Ashine T, Yewhalaw D, Chibsa S, Teka H, Murphy M, Yoshimizu M, Dengela D, Zohdy S, Irish S. 2021. An update on the distribution, bionomic",https://malariajournal.biomedcentral.com/articles/10.1186/s12936-021-03801-3,World Health Organization,not found
1014,Ethiopia,ET,Weter,9.378330,41.769620,An. stephensi (not found),An. stephensi (not found),NULL,2020,JANUARY,2020,DECEMBER,Dipping method,,,,"Balkew M, Mumba P, Yohannes G, Abiy E, Getachew D, Yared S, Worku A, Gebresilassie A, Tadesse FG, Gadisa E, Esayas E, Ashine T, Yewhalaw D, Chibsa S, Teka H, Murphy M, Yoshimizu M, Dengela D, Zohdy S, Irish S. 2021. An update on the distribution, bionomic",https://malariajournal.biomedcentral.com/articles/10.1186/s12936-021-03801-3,World Health Organization,not found
1015,Ethiopia,ET,Eje Aneni,9.542300,41.898970,An. stephensi (not found),An. stephensi (not found),NULL,2020,JANUARY,2020,DECEMBER,Dipping method,,,,"Balkew M, Mumba P, Yohannes G, Abiy E, Getachew D, Yared S, Worku A, Gebresilassie A, Tadesse FG, Gadisa E, Esayas E, Ashine T, Yewhalaw D, Chibsa S, Teka H, Murphy M, Yoshimizu M, Dengela D, Zohdy S, Irish S. 2021. An update on the distribution, bionomic",https://malariajournal.biomedcentral.com/articles/10.1186/s12936-021-03801-3,World Health Organization,not found
1016,Ethiopia,ET,Ownjir,6.159580,43.564710,An. stephensi (not found),An. stephensi (not found),NULL,2020,JANUARY,2020,DECEMBER,Dipping method,,,,"Balkew M, Mumba P, Yohannes G, Abiy E, Getachew D, Yared S, Worku A, Gebresilassie A, Tadesse FG, Gadisa E, Esayas E, Ashine T, Yewhalaw D, Chibsa S, Teka H, Murphy M, Yoshimizu M, Dengela D, Zohdy S, Irish S. 2021. An update on the distribution, bionomic",https://malariajournal.biomedcentral.com/articles/10.1186/s12936-021-03801-3,World Health Organization,not found
1017,Ethiopia,ET,Anakule,6.064910,43.551740,An. stephensi (not found),An. stephensi (not found),NULL,2020,JANUARY,2020,DECEMBER,Dipping method,,,,"Balkew M, Mumba P, Yohannes G, Abiy E, Getachew D, Yared S, Worku A, Gebresilassie A, Tadesse FG, Gadisa E, Esayas E, Ashine T, Yewhalaw D, Chibsa S, Teka H, Murphy M, Yoshimizu M, Dengela D, Zohdy S, Irish S. 2021. An update on the distribution, bionomic",https://malariajournal.biomedcentral.com/articles/10.1186/s12936-021-03801-3,World Health Organization,not found
1018,Ethiopia,ET,Illan 16,6.101200,43.544140,An. stephensi (not found),An. stephensi (not found),NULL,2020,JANUARY,2020,DECEMBER,Dipping method,,,,"Balkew M, Mumba P, Yohannes G, Abiy E, Getachew D, Yared S, Worku A, Gebresilassie A, Tadesse FG, Gadisa E, Esayas E, Ashine T, Yewhalaw D, Chibsa S, Teka H, Murphy M, Yoshimizu M, Dengela D, Zohdy S, Irish S. 2021. An update on the distribution, bionomic",https://malariajournal.biomedcentral.com/articles/10.1186/s12936-021-03801-3,World Health Organization,not found
1019,Ethiopia,ET,Illan 17,6.115470,43.548450,An. stephensi (not found),An. stephensi (not found),NULL,2020,JANUARY,2020,DECEMBER,Dipping method,,,,"Balkew M, Mumba P, Yohannes G, Abiy E, Getachew D, Yared S, Worku A, Gebresilassie A, Tadesse FG, Gadisa E, Esayas E, Ashine T, Yewhalaw D, Chibsa S, Teka H, Murphy M, Yoshimizu M, Dengela D, Zohdy S, Irish S. 2021. An update on the distribution, bionomic",https://malariajournal.biomedcentral.com/articles/10.1186/s12936-021-03801-3,World Health Organization,not found
1020,Ethiopia,ET,Aelen,5.901020,43.661840,An. stephensi (not found),An. stephensi (not found),NULL,2020,JANUARY,2020,DECEMBER,Dipping method,,,,"Balkew M, Mumba P, Yohannes G, Abiy E, Getachew D, Yared S, Worku A, Gebresilassie A, Tadesse FG, Gadisa E, Esayas E, Ashine T, Yewhalaw D, Chibsa S, Teka H, Murphy M, Yoshimizu M, Dengela D, Zohdy S, Irish S. 2021. An update on the distribution, bionomic",https://malariajournal.biomedcentral.com/articles/10.1186/s12936-021-03801-3,World Health Organization,not found
1021,Ethiopia,ET,Sendihille,8.017280,43.601410,An. stephensi (not found),An. stephensi (not found),NULL,2020,JANUARY,2020,DECEMBER,Dipping method,,,,"Balkew M, Mumba P, Yohannes G, Abiy E, Getachew D, Yared S, Worku A, Gebresilassie A, Tadesse FG, Gadisa E, Esayas E, Ashine T, Yewhalaw D, Chibsa S, Teka H, Murphy M, Yoshimizu M, Dengela D, Zohdy S, Irish S. 2021. An update on the distribution, bionomic",https://malariajournal.biomedcentral.com/articles/10.1186/s12936-021-03801-3,World Health Organization,not found
1022,Ethiopia,ET,Antenna,8.141290,43.571140,An. stephensi (not found),An. stephensi (not found),NULL,2020,JANUARY,2020,DECEMBER,Dipping method,,,,"Balkew M, Mumba P, Yohannes G, Abiy E, Getachew D, Yared S, Worku A, Gebresilassie A, Tadesse FG, Gadisa E, Esayas E, Ashine T, Yewhalaw D, Chibsa S, Teka H, Murphy M, Yoshimizu M, Dengela D, Zohdy S, Irish S. 2021. An update on the distribution, bionomic",https://malariajournal.biomedcentral.com/articles/10.1186/s12936-021-03801-3,World Health Organization,not found
1023,Ethiopia,ET,Eaglele,8.454310,43.564290,An. stephensi (not found),An. stephensi (not found),NULL,2020,JANUARY,2020,DECEMBER,Dipping method,,,,"Balkew M, Mumba P, Yohannes G, Abiy E, Getachew D, Yared S, Worku A, Gebresilassie A, Tadesse FG, Gadisa E, Esayas E, Ashine T, Yewhalaw D, Chibsa S, Teka H, Murphy M, Yoshimizu M, Dengela D, Zohdy S, Irish S. 2021. An update on the distribution, bionomic",https://malariajournal.biomedcentral.com/articles/10.1186/s12936-021-03801-3,World Health Organization,not found
